,label,sentence,NN,JJ,RB
1427,romance,"['``', 'It', 'was', ""nobody's"", 'fault', '.']",1,1,0
1428,romance,"['She', 'overplayed', 'her', 'hand', ""''"", '.']",1,0,0
1429,romance,"['``', 'What', 'do', 'you', 'mean', ""''"", '?', '?']",0,0,0
1430,romance,"['She', 'frowned', '.']",0,0,0
1431,romance,"['``', 'Why', 'put', 'such', 'a', 'high', 'value', 'on', 'being', 'top', 'dog', ""''"", '?', '?']",2,2,0
1432,romance,"['I', 'added', '.']",0,0,0
1433,romance,"['It', 'was', 'coarse', ',', 'almost', 'insulting', ',', 'this', 'harsh', 'appraisal', ',', 'and', 'she', 'has', 'never', 'come', 'to', 'see', 'me', 'since', '.']",3,1,2
1434,romance,"['But', 'suppose', 'she', 'had', 'not', 'taken', 'Mrs.', ""Mathias'"", 'advice', 'and', 'lived', 'on', 'like', 'thousands', 'of', 'women', 'in', 'towns', ',', 'dispossessed', 'of', 'love', ',', 'hanging', 'on', 'to', 'makeshifts', ',', 'and', 'altogether', 'and', 'finally', 'arid', '.']",8,1,3
1435,romance,"['If', 'she', 'chose', ',', 'and', 'in', 'that', 'final', 'decision', 'discarded', ',', 'what', ',', 'above', 'all', ',', 'all', 'of', 'us', 'value', ',', 'life', 'itself', ',', 'must', 'she', 'not', 'have', 'risen', 'to', 'her', 'fullest', 'height', ',', 'and', 'transcending', 'her', 'murky', 'self', ',', 'felt', 'at', 'last', 'the', 'passion', 'of', 'a', 'great', 'moral', 'decision', '?', '?']",8,5,1
1436,romance,"['If', 'they', 'say', 'I', 'could', 'have', 'stopped', 'her', 'it', 'is', 'because', 'they', 'are', 'ignorant', 'of', 'her', 'last', 'weeks', 'of', 'self-examination', ',', 'her', 'search', 'into', 'herself', 'and', 'its', 'conclusions', '.']",5,2,0
1437,romance,"['Yes', ',', 'I', 'had', 'cried', 'out', 'that', 'I', 'knew', ""she'd"", 'do', 'it', ',', 'but', 'without', 'my', 'fully', 'realizing', 'it', 'at', 'the', 'time', ',', 'it', 'was', 'a', 'cry', 'of', 'triumph', 'for', 'her', ',', 'praise', 'at', 'her', 'deliverance', 'from', 'pettiness', 'and', 'greed', '--', 'and', 'guilt', '.']",8,0,2
1438,romance,"['She', 'was', 'finally', 'at', 'rest', 'in', 'truth', ',', 'of', 'her', 'own', 'proud', 'free', 'choice', '.']",3,3,1
1439,romance,"['At', 'rest', 'with', 'my', 'darling', 'Ellen', ',', 'the', 'first', 'Mrs.', 'Salter', '.']",4,1,0
1440,romance,"['Mr.', 'Salter', 'came', 'home', '.']",3,0,0
1441,romance,"['The', 'funeral', 'service', 'was', 'in', 'the', 'house', ',', 'the', 'Methodist', 'minister', ',', 'how', 'clean', 'and', 'glistening', 'his', 'eyeglasses', 'and', 'his', 'neat', 'body', 'standing', 'beside', 'that', 'coffin', 'with', 'that', 'doll', 'inside', ',', 'a', 'stranger', 'speaking', 'to', 'strangers', 'the', 'old', 'sacred', 'words', ',', 'and', 'the', 'rain', 'drumming', 'incessantly', 'in', 'accompaniment', ',', 'seven', 'days', 'of', 'relentless', 'rain', 'that', 'turned', 'the', 'ground', 'to', 'mud', 'so', 'the', 'burial', 'had', 'to', 'be', 'postponed', '.']",19,4,3
1442,romance,"['I', 'waited', '.']",0,0,0
1443,romance,"['Then', 'Via', 'called', 'to', 'say', 'they', 'had', 'decided', 'to', 'cremate', 'her', '--', 'as', 'they', 'had', 'Ellen', ',', 'the', 'thought', 'leaped', 'to', 'my', 'mind', '--', 'and', 'did', 'I', 'want', 'to', 'meet', 'her', 'at', 'the', 'funeral', 'home', 'the', 'next', 'morning', '.']",6,2,1
1444,romance,"['The', 'coffin', 'stood', 'on', 'trestles', 'in', 'a', 'corner', 'of', 'the', 'long', 'low', 'dimly', 'lit', 'funeral', 'parlor', ',', 'on', 'its', 'dark', 'shining', 'surface', 'the', 'sheaf', 'of', 'white', 'roses', 'I', 'had', 'ordered', '.']",8,6,1
1445,romance,"['I', 'knelt', ',', 'just', 'for', 'decency', 'I', 'thought', 'at', 'the', 'time', ',', 'but', 'found', 'myself', 'whispering', ',', '``', 'Our', 'Father', 'which', 'Art', 'in', 'Heaven', ""''"", 'And', 'it', 'was', 'only', 'after', 'that', 'that', 'something', 'unlocked', 'in', 'me', 'and', 'I', 'felt', 'a', 'grief', '.']",8,0,2
1446,romance,"['Via', 'was', 'in', 'the', 'parking', 'lot', 'when', 'I', 'went', 'outside', '.']",3,0,1
1447,romance,"['Together', 'we', 'waited', 'in', 'her', 'car', 'until', 'the', 'hearse', 'moved', 'out', 'and', 'we', 'followed', 'it', 'down', 'into', 'the', 'heavy', 'traffic', 'of', 'New', 'Jersey', '.']",5,1,2
1448,romance,"['By', 'the', 'time', 'we', 'arrived', 'and', 'entered', 'the', 'building', 'sacred', 'music', 'was', 'already', 'swelling', 'out', 'into', 'the', 'chapel-like', 'auditorium', 'with', 'its', 'discreet', 'symbols', 'of', 'religious', 'faiths', '.']",7,2,1
1449,romance,"['Again', 'I', 'felt', 'impelled', 'to', 'kneel', ',', 'and', 'reached', 'back', 'and', 'pulled', 'Via', 'down', '.']",1,0,3
1450,romance,"['Something', 'would', 'come', 'into', 'her', 'heart', 'if', 'nothing', 'else', 'the', 'sounds', 'of', 'Bach', 'would', 'give', 'her', 'some', 'healing', '.']",5,0,1
1451,romance,"['``', 'I', 'had', 'a', 'rather', 'small', 'place', 'of', 'my', 'own', '.']",1,2,1
1452,romance,"['A', 'nice', 'bachelor', 'apartment', 'in', 'a', 'place', 'called', 'the', 'Lancaster', 'Arms', ""''"", '.']",5,1,0
1453,romance,"['``', 'Uhhu', ""''"", ',', 'she', 'said', ',', 'hardly', 'listening', 'as', 'she', 'studied', 'her', 'left', 'eyelid', '.']",1,1,1
1454,romance,"['``', 'And', 'then', 'I', 'had', 'another', 'place', 'farther', 'downtown', 'I', 'used', 'as', 'a', 'studio', ""''"", '.']",2,1,2
1455,romance,"['``', 'Uhhu', ""''"", '.']",1,0,0
1456,romance,"['``', ""I'm"", 'not', 'a', 'man', 'who', 'has', 'many', 'close', 'intimate', 'friends', ',', 'Carla', ""''"", ',', 'he', 'said', ',', 'wanting', 'her', 'to', 'know', 'all', 'about', 'him', '.']",4,2,2
1457,romance,"['``', 'Oh', ',', ""I'd"", 'drink', 'with', 'newspaper', 'people', '.']",3,0,0
1458,romance,"['I', 'think', 'I', 'was', 'what', 'you', 'might', 'call', 'a', 'convivial', 'man', ',', 'and', 'yet', 'it', 'was', 'when', 'I', 'was', 'alone', 'in', 'my', 'studio', ',', 'doing', 'my', 'work', ',', 'that', 'I', 'really', 'felt', 'alive', '.']",3,2,3
1459,romance,"['But', 'I', 'think', 'a', 'man', 'needs', 'at', 'least', 'one', 'intimate', 'friend', 'to', 'communicate', 'with', ""''"", '.']",3,1,0
1460,romance,"['Pausing', ',', 'he', 'waited', 'for', 'her', 'to', 'turn', ',', 'to', 'ask', 'a', 'question', '.']",1,0,0
1461,romance,"['She', 'showed', 'no', 'interest', 'at', 'all', 'in', 'the', 'life', 'he', 'had', 'led', 'back', 'home', ',', 'and', 'it', 'hurt', 'him', 'a', 'little', '.']",3,1,1
1462,romance,"['``', 'Well', ',', 'what', 'about', 'you', ',', 'Carla', ""''"", '?', '?']",1,0,1
1463,romance,"['``', 'Me', ""''"", '?', '?']",1,0,0
1464,romance,"['She', 'asked', ',', 'turning', 'slowly', '.']",0,0,1
1465,romance,"['``', 'What', 'about', 'me', ""''"", '?', '?']",0,0,0
1466,romance,"['``', 'Did', 'you', 'make', 'friends', 'easily', ""''"", '?', '?']",2,0,1
1467,romance,"['``', 'Umm', ',', 'uhhu', ""''"", '.']",1,1,0
1468,romance,"['``', 'Somehow', 'I', 'imagine', 'that', 'as', 'you', 'grew', 'up', 'you', 'were', 'alone', 'a', 'lot', '.']",1,0,2
1469,romance,"['How', 'about', 'it', ""''"", '?', '?']",0,0,0
1470,romance,"['``', 'I', 'guess', 'so', ""''"", ',', 'she', 'said', 'taking', 'a', 'Kleenex', 'from', 'her', 'purse', '.']",2,0,1
1471,romance,"['When', 'she', 'had', 'wiped', 'some', 'of', 'the', 'lipstick', 'from', 'her', 'mouth', ',', 'she', 'stared', 'solemnly', 'at', 'her', 'image', 'in', 'the', 'mirror', '.']",4,0,1
1472,romance,"['``', 'Are', 'your', 'people', 'still', 'alive', ""''"", '?', '?']",1,1,1
1473,romance,"['He', 'asked', ',', 'trying', 'to', 'touch', 'a', 'part', 'of', 'her', 'life', 'Alberto', ""hadn't"", 'discussed', ';', ';']",4,0,0
1474,romance,"['so', 'he', 'could', 'have', 'something', 'of', 'her', 'for', 'himself', '.']",1,0,1
1475,romance,"['``', 'You', 'talk', 'so', 'well', ',', 'Carla', ""''"", ',', 'he', 'went', 'on', '.']",1,0,2
1476,romance,"['``', 'You', 'seem', 'to', 'have', 'read', 'so', 'much', ',', 'you', 'have', 'a', 'natural', 'gift', 'for', 'words', ""''"", ',', 'he', 'added', ',', 'trying', 'to', 'flatter', 'her', 'vanity', '.']",3,2,1
1477,romance,"['``', 'You', 'must', 'have', 'been', 'good', 'at', 'history', 'at', 'school', '.']",2,1,0
1478,romance,"['Where', 'did', 'you', 'go', 'to', 'school', ""''"", '?', '?']",1,0,0
1479,romance,"['``', 'What', 'is', 'this', ""''"", '?', '?']",0,0,0
1480,romance,"['She', 'asked', ',', 'turning', 'suddenly', '.']",0,0,1
1481,romance,"['``', ""Don't"", 'you', 'know', 'all', 'about', 'me', 'by', 'this', 'time', '?', '?']",2,0,0
1482,romance,"['My', ""name's"", 'Carla', 'Caneli', '.']",2,1,0
1483,romance,"['This', 'is', 'my', 'town', '.']",1,0,0
1484,romance,"['I', 'sleep', 'with', 'you', '.']",0,0,0
1485,romance,"['You', 'know', 'something', 'more', 'about', 'me', 'every', 'day', ',', ""don't"", 'you', '?', '?']",3,0,1
1486,romance,"['Would', 'you', 'be', 'happier', 'if', 'I', 'made', 'up', 'some', 'stories', 'about', 'my', 'life', ',', 'told', 'you', 'some', 'lies', '?', '?']",3,1,0
1487,romance,"['Why', 'are', 'you', 'trying', 'to', 'worry', 'me', ""''"", '?', '?']",0,0,0
1488,romance,"['``', ""I'm"", 'not', 'trying', 'to', 'worry', 'you', ""''"", '.']",1,0,1
1489,romance,"['``', 'Well', ',', 'all', 'right', 'then', ""''"", '.']",0,1,2
1490,romance,"['The', 'cleansing', 'tissues', 'she', 'had', 'been', 'using', 'had', 'been', 'falling', 'on', 'the', 'floor', ',', 'and', 'he', 'got', 'up', 'and', 'picked', 'up', 'one', ',', 'then', 'another', ',', 'hoping', 'she', 'would', 'notice', 'what', 'he', 'was', 'doing', '.']",2,0,2
1491,romance,"['At', 'home', 'he', 'had', 'been', 'a', 'clean', 'orderly', 'man', ',', 'and', 'now', 'he', 'had', 'to', 'hide', 'his', 'annoyance', '.']",3,2,1
1492,romance,"['Was', 'she', 'just', 'naturally', 'sloppy', 'about', 'everything', 'but', 'her', 'physical', 'appearance', '?', '?']",3,2,2
1493,romance,"['He', 'wondered', '.']",0,0,0
1494,romance,"['Would', 'he', 'have', 'to', 'clean', 'up', 'after', 'her', 'every', 'day', ',', 'clean', 'the', 'kitchen', ',', 'the', 'bathroom', ',', 'and', 'get', 'down', 'on', 'his', 'knees', 'and', 'scrub', 'the', 'kitchen', 'floor', ',', 'then', 'hang', 'up', 'her', 'dresses', ',', 'pick', 'up', 'her', 'stockings', ',', 'make', 'the', 'bed', 'while', 'she', 'lay', 'around', '?', '?']",9,0,1
1495,romance,"['He', 'straightened', 'up', ',', 'ready', 'to', 'vent', 'his', 'exasperation', ',', 'then', 'grew', 'afraid', '.']",1,2,1
1496,romance,"['If', 'he', 'dwelt', 'on', 'the', 'indignities', 'he', 'suffered', 'he', 'would', 'lose', 'all', 'respect', 'for', 'her', ',', 'and', 'without', 'the', 'respect', 'he', 'might', 'lose', 'his', 'view', 'of', 'her', ',', 'too', '.']",4,0,1
1497,romance,"['``', ""What's"", 'the', 'matter', ""''"", '?', '?']",1,0,0
1498,romance,"['She', 'asked', 'suddenly', '.']",0,0,1
1499,romance,"['``', 'Nothing', '.']",1,0,0
1500,romance,"['Nothing', 'at', 'all', ""''"", ',', 'he', 'said', 'quietly', '.']",1,0,1
1501,romance,"['``', ""Let's"", 'go', 'out', ""''"", '.']",1,0,0
1502,romance,"['``', 'Are', 'those', 'the', 'only', 'shoes', 'you', 'have', ',', 'Sam', ""''"", '?', '?']",2,1,0
1503,romance,"['``', ""What's"", 'the', 'matter', 'with', 'them', ""''"", '?', '?']",1,0,0
1504,romance,"['``', 'The', 'heavy', 'thick', 'soles', '.']",2,1,0
1505,romance,"['Look', 'at', 'them', ""''"", '.']",1,0,0
1506,romance,"['``', ""They're"", 'an', 'expensive', 'English', 'shoe', 'for', 'walking', 'around', 'a', 'lot', '.']",4,1,0
1507,romance,"['I', 'like', 'them', ""''"", '.']",0,0,0
1508,romance,"['``', 'Sam', ',', 'no', 'one', 'around', 'here', 'wears', 'such', 'heavy', 'soles', '.']",3,2,2
1509,romance,"[""Can't"", 'you', 'get', 'another', 'pair', ""''"", '?', '?']",2,0,0
1510,romance,"['``', 'Maybe', 'I', 'could', ""''"", ',', 'he', 'said', ',', 'surprised', 'that', 'she', 'could', 'turn', 'from', 'herself', 'and', 'notice', 'anything', 'about', 'him', '.']",1,0,2
1511,romance,"['``', ""I'll"", 'get', 'an', 'elegant', 'pair', 'of', 'thin-soled', 'Italian', 'shoes', 'tomorrow', ',', 'Carla', ""''"", '.']",5,3,0
1512,romance,"['``', 'And', 'I', ""don't"", 'know', 'why', 'you', 'want', 'to', 'go', 'on', 'wearing', 'that', 'outfit', ""''"", ',', 'she', 'said', ',', 'making', 'a', 'face', '.']",2,0,0
1513,romance,"['``', ""What's"", 'the', 'matter', 'with', 'it', ""''"", '?', '?']",1,0,0
1514,romance,"['He', 'had', 'put', 'on', 'the', 'gray', 'jacket', 'and', 'the', 'dark-gray', 'slacks', 'and', 'the', 'fawn-colored', 'shirt', 'he', 'had', 'worn', 'that', 'first', 'night', 'in', 'Rome', 'when', 'he', 'had', 'encountered', 'her', 'on', 'the', 'street', '.']",6,4,0
1515,romance,"['``', 'Oh', ',', 'Sam', '.']",1,0,0
1516,romance,"['You', 'look', 'like', 'a', 'tweedy', 'Englishman', '.']",2,0,0
1517,romance,"[""Can't"", 'you', 'wear', 'something', 'else', 'and', 'look', 'a', 'little', 'more', 'as', 'though', 'you', 'belonged', ""''"", '?', '?']",2,0,3
1518,romance,"['``', 'I', ""don't"", 'mind', 'at', 'all', ""''"", ',', 'he', 'said', ',', 'delighted', 'with', 'her', 'attention', '.']",1,0,0
1519,romance,"['Changing', 'his', 'clothes', ',', 'he', 'put', 'on', 'his', 'dark-blue', 'flannel', 'suit', ',', 'and', 'laid', 'away', 'the', 'gray', 'jacket', 'with', 'the', 'feeling', 'that', 'he', 'might', 'be', 'putting', 'it', 'aside', 'for', 'good', '.']",5,3,2
1520,romance,"['But', 'it', 'was', 'a', 'hopeful', 'sign', ',', 'he', 'told', 'himself', '.']",1,1,0
1521,romance,"['She', 'no', 'longer', 'wanted', 'anything', 'about', 'him', 'to', 'remind', 'her', 'of', 'the', 'circumstances', 'of', 'their', 'meeting', 'that', 'first', 'night', 'in', 'Parioli', '.']",5,1,2
1522,romance,"['That', 'day', 'they', 'loafed', 'around', ',', 'just', 'getting', 'the', 'feel', 'of', 'the', 'city', '.']",3,0,2
1523,romance,"['They', 'looked', 'at', 'the', 'ruins', 'of', 'the', 'old', 'Roman', 'wall', 'on', 'the', 'lower', 'Via', 'Veneto', ',', 'then', 'they', 'went', 'to', 'the', 'Farnese', 'Gardens', '.']",6,3,1
1524,romance,"['She', 'had', 'some', 'amusing', 'scandal', 'about', 'the', 'Farneses', 'in', 'the', 'old', 'days', '.']",3,2,0
1525,romance,"['Then', 'they', 'took', 'a', 'taxi', 'to', 'Trastevere', '.']",2,0,1
1526,romance,"['``', ""There's"", 'a', 'church', 'you', 'should', 'see', ""''"", ',', 'she', 'said', '.']",1,0,0
1527,romance,"['And', 'when', 'they', 'stood', 'by', 'the', 'fountain', 'in', 'the', 'piazza', 'looking', 'at', 'Santa', 'Maria', 'he', 'had', 'to', 'keep', 'a', 'straight', 'face', ',', 'not', 'letting', 'on', 'he', 'had', 'been', 'there', 'with', 'Alberto', '.']",6,1,2
1528,romance,"['He', 'let', 'her', 'tell', 'him', 'all', 'about', 'the', 'church', '.']",1,0,0
1529,romance,"['Then', 'they', 'had', 'dinner', '.']",1,0,1
1530,romance,"['All', 'evening', 'she', 'was', 'eloquent', 'and', 'pleased', 'with', 'herself', '.']",1,2,0
1531,romance,"['When', 'they', 'got', 'home', 'at', 'midnight', 'she', 'was', 'tired', 'out', '.']",2,0,0
1532,romance,"['And', 'in', 'the', 'morning', 'when', 'he', 'woke', 'up', 'at', 'ten', 'the', 'church', 'bells', 'were', 'ringing', '.']",3,0,0
1533,romance,"['He', 'had', 'never', 'heard', 'so', 'many', 'bells', ',', 'and', 'as', 'he', 'lay', 'there', 'listening', ',', 'he', 'thought', 'of', 'her', 'scolding', 'him', 'for', 'his', 'remarks', 'when', 'he', 'had', 'looked', 'up', 'at', 'the', 'obelisk', 'and', 'the', 'church', 'at', 'the', 'top', 'of', 'the', 'Spanish', 'Steps', '.']",6,2,2
1534,romance,"['It', 'was', 'a', 'good', 'thing', 'that', 'she', 'clung', 'to', 'her', 'religion', ',', 'he', 'thought', '.']",2,1,0
1535,romance,"['She', 'might', 'like', 'to', 'take', 'him', 'to', 'St.', ""Peter's"", '.']",2,0,0
1536,romance,"['``', 'Carla', ',', 'wake', 'up', ""''"", ',', 'he', 'said', 'shaking', 'her', '.']",1,0,0
1537,romance,"['``', ""It's"", 'ten', ""o'clock"", '.']",3,0,0
1538,romance,"[""Aren't"", 'you', 'going', 'out', 'to', 'mass', '?', '?']",1,0,0
1539,romance,"['You', 'could', 'take', 'me', 'to', 'St.', ""Peter's"", ""''"", '.']",2,0,0
1540,romance,"['``', 'Uhhu', ""''"", ',', 'she', 'muttered', '.']",1,0,0
1541,romance,"['``', 'Come', 'on', ',', ""you'll"", 'be', 'late', ""''"", '.']",0,1,1
1542,romance,"['``', 'I', 'think', ""I'll"", 'sleep', 'in', 'this', 'morning', ""''"", ',', 'she', 'said', 'drowsily', ',', 'and', 'as', 'she', 'snuggled', 'against', 'him', ',', 'he', 'wondered', 'if', 'she', 'ever', 'went', 'to', 'church', '.']",3,1,2
1543,romance,"['Why', 'did', 'he', 'want', 'her', 'to', 'go', 'to', 'church', '?', '?']",0,0,0
1544,romance,"['He', 'wondered', 'Probably', 'because', 'it', 'was', 'a', 'place', 'where', 'she', 'might', 'get', 'a', 'feeling', 'of', 'certainty', 'and', 'security', '.']",4,0,1
1545,romance,"['It', 'would', 'be', 'good', 'for', 'her', '.']",0,1,0
1546,romance,"['It', 'was', 'too', 'bad', 'he', 'had', 'no', 'feeling', 'himself', 'for', 'church', '.']",2,1,1
1547,romance,"['Not', 'his', 'poor', ""mother's"", 'fault', '.']",2,1,1
1548,romance,"['She', 'would', 'have', 'been', 'better', 'off', 'if', 'she', 'had', 'stuck', 'to', 'her', 'Bible', '.']",1,1,0
1549,romance,"['As', 'for', 'himself', ',', 'he', 'just', ""didn't"", 'have', 'the', 'temperament', 'for', 'it', '.']",1,0,2
1550,romance,"['From', 'the', 'time', 'he', 'had', 'been', 'at', 'college', 'he', 'had', 'achieved', 'a', 'certain', 'tranquility', 'and', 'composure', 'by', 'accepting', 'the', 'fact', 'that', 'there', 'were', 'certain', 'things', 'he', 'could', 'never', 'know', '.']",6,2,1
1551,romance,"['Then', 'he', 'thought', 'of', 'those', 'Old', 'Testament', 'figures', 'on', 'the', 'ceiling', 'of', 'the', 'Sistine', 'Chapel', '.']",5,0,1
1552,romance,"['Just', 'figures', 'out', 'of', 'a', 'tribal', 'folklore', '.']",1,1,1
1553,romance,"['Could', 'he', 'honestly', 'believe', 'it', 'would', 'be', 'good', 'for', 'Carla', 'to', 'have', 'those', 'old', 'prophets', 'gripping', 'her', 'imagination', 'now', '?', '?']",3,2,2
1554,romance,"['Being', 'a', 'woman', 'though', ',', 'she', 'would', 'take', 'only', 'what', 'she', 'needed', 'from', 'church', '.']",2,0,1
1555,romance,"['It', 'was', 'too', 'bad', 'he', ""wasn't"", 'a', 'Catholic', 'himself', '.']",0,2,1
1556,romance,"['Or', 'a', 'Protestant', ',', 'or', 'one', 'of', 'those', 'amusing', 'dogmatic', 'atheists', ',', 'or', 'a', 'strict', 'orthodox', 'Communist', '.']",2,4,0
1557,romance,"['What', 'was', 'the', 'matter', 'with', 'him', 'that', 'they', 'all', 'wearied', 'him', '?', '?']",1,0,0
1558,romance,"['It', 'was', 'the', 'times', ',', 'he', 'was', 'sure', '.']",1,1,0
1559,romance,"['All', 'the', 'ideologies', 'changing', 'from', 'day', 'to', 'day', ',', 'right', 'under', 'his', 'eyes', ',', 'so', 'how', 'could', 'a', 'man', 'look', 'to', 'any', 'one', 'of', 'them', 'for', 'an', 'enlargement', 'of', 'his', 'freedom', '?', '?']",8,1,0
1560,romance,"['It', 'was', 'all', 'too', 'wearying', '.']",0,1,1
1561,romance,"['Look', 'somewhere', 'else', '.']",0,0,2
1562,romance,"['But', 'where', '?', '?']",0,0,0
1563,romance,"['Just', 'the', 'same', ',', 'he', 'thought', ',', 'pondering', 'over', 'it', ',', 'it', 'would', 'be', 'a', 'good', 'thing', 'for', 'a', 'girl', 'like', 'Carla', 'if', 'she', 'got', 'up', 'and', 'went', 'to', 'church', '.']",4,2,2
1564,romance,"['A', 'half', 'hour', 'later', 'he', 'got', 'her', 'up', 'to', 'go', 'out', 'for', 'breakfast', 'so', 'the', 'Ferraros', ',', 'hearing', 'them', 'hurrying', 'down', 'the', 'stairs', ',', 'would', 'think', 'they', 'were', 'going', 'to', 'a', 'late', 'mass', '.']",5,2,1
1565,romance,"['It', 'seemed', 'to', 'him', 'that', 'if', 'the', 'Ferraros', 'felt', 'sure', 'of', 'them', ',', 'could', 'place', 'them', ',', 'it', 'would', 'help', 'him', 'to', 'feel', 'more', 'sure', 'of', 'himself', 'with', 'Carla', '.']",2,2,1
1566,romance,"['``', 'Since', ""we're"", 'having', 'coffee', 'with', 'them', 'this', 'afternoon', ""''"", ',', 'he', 'said', ',', '``', 'I', 'think', ""I'll"", 'ask', 'the', 'daughter', 'if', 'we', 'can', 'pay', 'her', 'to', 'come', 'in', 'every', 'day', 'to', 'clean', 'for', 'us', ""''"", '.']",6,0,0
1567,romance,"['And', 'he', 'waited', 'for', 'her', 'to', 'say', ',', '``', 'Oh', ',', 'no', ',', 'I', 'can', 'do', 'it', ',', 'Sam', '.']",1,0,0
1568,romance,"[""There's"", 'so', 'little', 'to', 'do', ""''"", '.']",1,1,1
